Code,Cause,ISO3,Year,Sex,Age Group.2,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
550,Protein-energy malnutrition,CHN,2018,FMLE,0-1,7926439,158.3,2,23976.88,302.49
130,Whooping cough,CHN,2018,FMLE,0-1,7926439,147.07,1.86,13749.17,173.46
1540,Poisonings,CHN,2018,FMLE,0-1,7926439,130.86,1.65,11738.86,148.1
30,Tuberculosis,CHN,2018,FMLE,0-1,7926439,119.54,1.51,10995,138.71
970,Epilepsy,CHN,2018,FMLE,0-1,7926439,112.47,1.42,14295.02,180.35
811,Thalassaemias,CHN,2018,FMLE,0-1,7926439,108.63,1.37,15387.91,194.13
1620,Interpersonal violence,CHN,2018,FMLE,0-1,7926439,102.13,1.29,9202.39,116.1
1140,Stroke,CHN,2018,FMLE,0-1,7926439,92.37,1.17,8429.88,106.35
150,Measles,CHN,2018,FMLE,0-1,7926439,84.65,1.07,7808.39,98.51
1560,"Fire, heat and hot substances",CHN,2018,FMLE,0-1,7926439,72.03,0.91,6481.17,81.77
1270,Kidney diseases,CHN,2018,FMLE,0-1,7926439,62.15,0.78,5762.77,72.7
660,Liver cancer,CHN,2018,FMLE,0-1,7926439,52.95,0.67,4755.18,59.99
100,HIV/AIDS,CHN,2018,FMLE,0-1,7926439,46.93,0.59,4233.92,53.42
400,Upper respiratory infections,CHN,2018,FMLE,0-1,7926439,43.44,0.55,10615.11,133.92
320,Rabies,CHN,2018,FMLE,0-1,7926439,43.99,0.55,3938.93,49.69
190,Acute hepatitis B,CHN,2018,FMLE,0-1,7926439,41.7,0.53,3740.33,47.19
745,Kidney cancer,CHN,2018,FMLE,0-1,7926439,35.95,0.45,3348.05,42.24
800,Diabetes mellitus,CHN,2018,FMLE,0-1,7926439,30.68,0.39,2747.65,34.66
1330,Skin diseases,CHN,2018,FMLE,0-1,7926439,18.39,0.23,14289.56,180.28
160,Tetanus,CHN,2018,FMLE,0-1,7926439,18.43,0.23,1658.95,20.93
186,Acute hepatitis A,CHN,2018,FMLE,0-1,7926439,8.69,0.11,784.22,9.89
812,Sickle cell disorders and trait,CHN,2018,FMLE,0-1,7926439,3.08,0.04,579.82,7.32
205,Acute hepatitis E,CHN,2018,FMLE,0-1,7926439,1.63,0.02,146.72,1.85
1580,Natural disasters,CHN,2018,FMLE,0-1,7926439,1.48,0.02,133,1.68
140,Diphtheria,CHN,2018,FMLE,0-1,7926439,0.45,0.01,40.03,0.51
200,Acute hepatitis C,CHN,2018,FMLE,0-1,7926439,0.56,0.01,98.4,1.24
300,Dengue,CHN,2018,FMLE,0-1,7926439,0.42,0.01,198.3,2.5
340,Ascariasis,CHN,2018,FMLE,0-1,7926439,0.42,0.01,44.7,0.56
690,Melanoma and other skin cancers,CHN,2018,FMLE,0-1,7926439,1.03,0.01,96.34,1.22
1630,Collective violence and legal intervention,CHN,2018,FMLE,0-1,7926439,1.06,0.01,95.38,1.2
700,Breast cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
710,Cervix uteri cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
720,Corpus uteri cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
730,Ovary cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
740,Prostate cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
742,Testicular cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
750,Bladder cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
830,Depressive disorders,CHN,2018,FMLE,0-1,7926439,0,0,0,0
840,Bipolar disorder,CHN,2018,FMLE,0-1,7926439,0,0,0,0
850,Schizophrenia,CHN,2018,FMLE,0-1,7926439,0,0,0,0
860,Alcohol use disorders,CHN,2018,FMLE,0-1,7926439,0,0,21.25,0.27
870,Drug use disorders,CHN,2018,FMLE,0-1,7926439,0,0,0,0
880,Anxiety disorders,CHN,2018,FMLE,0-1,7926439,0,0,0,0
890,Eating disorders,CHN,2018,FMLE,0-1,7926439,0,0,0,0
900,Autism and Asperger syndrome,CHN,2018,FMLE,0-1,7926439,0,0,2200.78,27.77
910,Childhood behavioural disorders,CHN,2018,FMLE,0-1,7926439,0,0,0,0
920,Idiopathic intellectual disability,CHN,2018,FMLE,0-1,7926439,0,0,1557.6,19.65
950,Alzheimer disease and other dementias,CHN,2018,FMLE,0-1,7926439,0,0,0,0
285,Cysticercosis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
295,Echinococcosis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1610,Self-harm,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1350,Rheumatoid arthritis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1360,Osteoarthritis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1370,Gout,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1380,Back and neck pain,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1470,Oral conditions,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1280,Benign prostatic hyperplasia,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1290,Urolithiasis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1310,Infertility,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1320,Gynecological diseases,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1244,Inflammatory bowel disease,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1246,Gallbladder and biliary diseases,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1248,Pancreatitis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
752,Gallbladder and biliary tract cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
753,Larynx cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
754,Thyroid cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
755,Mesothelioma,CHN,2018,FMLE,0-1,7926439,0,0,0,0
760,"Lymphomas, multiple myeloma",CHN,2018,FMLE,0-1,7926439,0,0,0,0
1180,Chronic obstructive pulmonary disease,CHN,2018,FMLE,0-1,7926439,0,0,81.73,1.03
1190,Asthma,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1220,Peptic ulcer disease,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1230,Cirrhosis of the liver,CHN,2018,FMLE,0-1,7926439,0,0,45.62,0.58
1240,Appendicitis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1241,Gastritis and duodenitis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
670,Pancreas cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
680,"Trachea, bronchus, lung cancers",CHN,2018,FMLE,0-1,7926439,0,0,0,0
560,Iodine deficiency,CHN,2018,FMLE,0-1,7926439,0,0,0.82,0.01
570,Vitamin A deficiency,CHN,2018,FMLE,0-1,7926439,0,0,1088.91,13.74
580,Iron-deficiency anaemia,CHN,2018,FMLE,0-1,7926439,0,0,22628.73,285.48
620,Mouth and oropharynx cancers,CHN,2018,FMLE,0-1,7926439,0,0,0,0
630,Oesophagus cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
640,Stomach cancer,CHN,2018,FMLE,0-1,7926439,0,0,0,0
650,Colon and rectum cancers,CHN,2018,FMLE,0-1,7926439,0,0,0,0
960,Parkinson disease,CHN,2018,FMLE,0-1,7926439,0,0,0,0
980,Multiple sclerosis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
990,Migraine,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1000,Non-migraine headache,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1030,Glaucoma,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1040,Cataracts,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1050,Uncorrected refractive errors,CHN,2018,FMLE,0-1,7926439,0,0,3597.99,45.39
1060,Macular degeneration,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1070,Other vision loss,CHN,2018,FMLE,0-1,7926439,0,0,70.68,0.89
1080,Other hearing loss,CHN,2018,FMLE,0-1,7926439,0,0,1395.94,17.61
1110,Rheumatic heart disease,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1120,Hypertensive heart disease,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1130,Ischaemic heart disease,CHN,2018,FMLE,0-1,7926439,0,0,0,0
350,Trichuriasis,CHN,2018,FMLE,0-1,7926439,0,0,5.01,0.06
360,Hookworm disease,CHN,2018,FMLE,0-1,7926439,0,0,42.19,0.53
362,Food-bourne trematodes,CHN,2018,FMLE,0-1,7926439,0,0,0,0
365,Leprosy,CHN,2018,FMLE,0-1,7926439,0,0,0,0
410,Otitis media,CHN,2018,FMLE,0-1,7926439,0.12,0,1071.18,13.51
420,Maternal conditions,CHN,2018,FMLE,0-1,7926439,0,0,0,0
310,Trachoma,CHN,2018,FMLE,0-1,7926439,0,0,0,0
315,Yellow fever,CHN,2018,FMLE,0-1,7926439,0,0,0,0
60,Chlamydia,CHN,2018,FMLE,0-1,7926439,0,0,0,0
70,Gonorrhoea,CHN,2018,FMLE,0-1,7926439,0,0,0,0
80,Trichomoniasis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
85,Genital herpes,CHN,2018,FMLE,0-1,7926439,0,0,0,0
220,Malaria,CHN,2018,FMLE,0-1,7926439,0,0,0.18,0
230,African trypanosomiasis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
240,Chagas disease,CHN,2018,FMLE,0-1,7926439,0,0,0,0
250,Schistosomiasis,CHN,2018,FMLE,0-1,7926439,0,0,0.19,0
260,Leishmaniasis,CHN,2018,FMLE,0-1,7926439,0,0,0.12,0
270,Lymphatic filariasis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
280,Onchocerciasis,CHN,2018,FMLE,0-1,7926439,0,0,0,0
1530,Road injury,CHN,2018,FMLE,5-9,40100000,1357.61,3.39,115011.5,286.81
1570,Drowning,CHN,2018,FMLE,5-9,40100000,928.86,2.32,76967.77,191.94
320,Rabies,CHN,2018,FMLE,5-9,40100000,588.63,1.47,48606.48,121.21
770,Leukaemia,CHN,2018,FMLE,5-9,40100000,574.41,1.43,50227.66,125.26
1400,Congenital anomalies,CHN,2018,FMLE,5-9,40100000,539.23,1.34,84771.96,211.4
751,Brain and nervous system cancers,CHN,2018,FMLE,5-9,40100000,444.83,1.11,37428.04,93.34
390,Lower respiratory infections,CHN,2018,FMLE,5-9,40100000,274.94,0.69,24588.16,61.32
1550,Falls,CHN,2018,FMLE,5-9,40100000,267.96,0.67,31273.68,77.99
1540,Poisonings,CHN,2018,FMLE,5-9,40100000,173.42,0.43,14812.25,36.94
1620,Interpersonal violence,CHN,2018,FMLE,5-9,40100000,149.86,0.37,19850.46,49.5
1575,Exposure to mechanical forces,CHN,2018,FMLE,5-9,40100000,138.81,0.35,13073.85,32.6
170,Meningitis,CHN,2018,FMLE,5-9,40100000,99.68,0.25,8807.25,21.96
970,Epilepsy,CHN,2018,FMLE,5-9,40100000,94.92,0.24,34756.39,86.67
1150,"Cardiomyopathy, myocarditis, endocarditis",CHN,2018,FMLE,5-9,40100000,80.18,0.2,6917.09,17.25
180,Encephalitis,CHN,2018,FMLE,5-9,40100000,77.43,0.19,8916.2,22.23
110,Diarrhoeal diseases,CHN,2018,FMLE,5-9,40100000,71.82,0.18,44402.08,110.73
760,"Lymphomas, multiple myeloma",CHN,2018,FMLE,5-9,40100000,73.84,0.18,6390.02,15.94
811,Thalassaemias,CHN,2018,FMLE,5-9,40100000,68.12,0.17,14279.43,35.61
1140,Stroke,CHN,2018,FMLE,5-9,40100000,67.74,0.17,15098.3,37.65
1560,"Fire, heat and hot substances",CHN,2018,FMLE,5-9,40100000,63.54,0.16,6769.82,16.88
1270,Kidney diseases,CHN,2018,FMLE,5-9,40100000,60.21,0.15,9025.73,22.51
150,Measles,CHN,2018,FMLE,5-9,40100000,31.89,0.08,2747.86,6.85
660,Liver cancer,CHN,2018,FMLE,5-9,40100000,31.78,0.08,2642.24,6.59
745,Kidney cancer,CHN,2018,FMLE,5-9,40100000,25.35,0.06,2198.28,5.48
30,Tuberculosis,CHN,2018,FMLE,5-9,40100000,21.77,0.05,5079.27,12.67
130,Whooping cough,CHN,2018,FMLE,5-9,40100000,16.38,0.04,1430.76,3.57
295,Echinococcosis,CHN,2018,FMLE,5-9,40100000,14.7,0.04,1470.75,3.67
800,Diabetes mellitus,CHN,2018,FMLE,5-9,40100000,14.2,0.04,1764.54,4.4
1230,Cirrhosis of the liver,CHN,2018,FMLE,5-9,40100000,17.92,0.04,2169.16,5.41
730,Ovary cancer,CHN,2018,FMLE,5-9,40100000,14.11,0.04,1212.88,3.02
100,HIV/AIDS,CHN,2018,FMLE,5-9,40100000,12,0.03,1146.19,2.86
1242,Paralytic ileus and intestinal obstruction,CHN,2018,FMLE,5-9,40100000,13.48,0.03,1318.14,3.29
550,Protein-energy malnutrition,CHN,2018,FMLE,5-9,40100000,11.26,0.03,7256.32,18.1
620,Mouth and oropharynx cancers,CHN,2018,FMLE,5-9,40100000,9.01,0.02,780.7,1.95
650,Colon and rectum cancers,CHN,2018,FMLE,5-9,40100000,9.63,0.02,825.81,2.06
1110,Rheumatic heart disease,CHN,2018,FMLE,5-9,40100000,8.78,0.02,4383.99,10.93
1180,Chronic obstructive pulmonary disease,CHN,2018,FMLE,5-9,40100000,7.34,0.02,6883.56,17.17
1240,Appendicitis,CHN,2018,FMLE,5-9,40100000,4.4,0.01,923.31,2.3
285,Cysticercosis,CHN,2018,FMLE,5-9,40100000,3.52,0.01,300.37,0.75
812,Sickle cell disorders and trait,CHN,2018,FMLE,5-9,40100000,4.58,0.01,803.11,2
1330,Skin diseases,CHN,2018,FMLE,5-9,40100000,4.22,0.01,117006.2,291.79
1630,Collective violence and legal intervention,CHN,2018,FMLE,5-9,40100000,3.86,0.01,332.05,0.83
1580,Natural disasters,CHN,2018,FMLE,5-9,40100000,5.76,0.01,537.3,1.34
160,Tetanus,CHN,2018,FMLE,5-9,40100000,3.26,0.01,271.38,0.68
50,Syphilis,CHN,2018,FMLE,5-9,40100000,4.59,0.01,379.09,0.95
190,Acute hepatitis B,CHN,2018,FMLE,5-9,40100000,2.27,0.01,216.13,0.54
690,Melanoma and other skin cancers,CHN,2018,FMLE,5-9,40100000,3.89,0.01,344.36,0.86
400,Upper respiratory infections,CHN,2018,FMLE,5-9,40100000,5.11,0.01,31452.7,78.44
1241,Gastritis and duodenitis,CHN,2018,FMLE,5-9,40100000,2.76,0.01,3515.49,8.77
1244,Inflammatory bowel disease,CHN,2018,FMLE,5-9,40100000,4.05,0.01,364.8,0.91
1246,Gallbladder and biliary diseases,CHN,2018,FMLE,5-9,40100000,2.24,0.01,3957.92,9.87
1248,Pancreatitis,CHN,2018,FMLE,5-9,40100000,2.42,0.01,265.05,0.66
1190,Asthma,CHN,2018,FMLE,5-9,40100000,5.04,0.01,83637.31,208.57
754,Thyroid cancer,CHN,2018,FMLE,5-9,40100000,4.05,0.01,401.47,1
1220,Peptic ulcer disease,CHN,2018,FMLE,5-9,40100000,4.05,0.01,352.18,0.88
740,Prostate cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
742,Testicular cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
750,Bladder cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
630,Oesophagus cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
640,Stomach cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
670,Pancreas cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
680,"Trachea, bronchus, lung cancers",CHN,2018,FMLE,5-9,40100000,0,0,0,0
560,Iodine deficiency,CHN,2018,FMLE,5-9,40100000,0,0,531.08,1.32
570,Vitamin A deficiency,CHN,2018,FMLE,5-9,40100000,0,0,2240.53,5.59
580,Iron-deficiency anaemia,CHN,2018,FMLE,5-9,40100000,0,0,25996.67,64.83
830,Depressive disorders,CHN,2018,FMLE,5-9,40100000,0,0,5259.6,13.12
840,Bipolar disorder,CHN,2018,FMLE,5-9,40100000,0,0,0,0
850,Schizophrenia,CHN,2018,FMLE,5-9,40100000,0,0,0,0
860,Alcohol use disorders,CHN,2018,FMLE,5-9,40100000,0,0,126.78,0.32
870,Drug use disorders,CHN,2018,FMLE,5-9,40100000,0,0,0,0
880,Anxiety disorders,CHN,2018,FMLE,5-9,40100000,0,0,94259.34,235.06
890,Eating disorders,CHN,2018,FMLE,5-9,40100000,0.11,0,789.72,1.97
900,Autism and Asperger syndrome,CHN,2018,FMLE,5-9,40100000,0,0,10517.49,26.23
910,Childhood behavioural disorders,CHN,2018,FMLE,5-9,40100000,0,0,38684.44,96.47
920,Idiopathic intellectual disability,CHN,2018,FMLE,5-9,40100000,0,0,18201.81,45.39
950,Alzheimer disease and other dementias,CHN,2018,FMLE,5-9,40100000,0,0,0,0
960,Parkinson disease,CHN,2018,FMLE,5-9,40100000,0,0,0,0
755,Mesothelioma,CHN,2018,FMLE,5-9,40100000,0,0,0,0
752,Gallbladder and biliary tract cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
753,Larynx cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1610,Self-harm,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1350,Rheumatoid arthritis,CHN,2018,FMLE,5-9,40100000,1.69,0,277.69,0.69
1360,Osteoarthritis,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1370,Gout,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1380,Back and neck pain,CHN,2018,FMLE,5-9,40100000,0,0,16775.1,41.83
1470,Oral conditions,CHN,2018,FMLE,5-9,40100000,0,0,22092.57,55.09
1505,Sudden infant death syndrome,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1280,Benign prostatic hyperplasia,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1290,Urolithiasis,CHN,2018,FMLE,5-9,40100000,0.84,0,86.43,0.22
1310,Infertility,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1320,Gynecological diseases,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1120,Hypertensive heart disease,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1130,Ischaemic heart disease,CHN,2018,FMLE,5-9,40100000,0,0,0,0
980,Multiple sclerosis,CHN,2018,FMLE,5-9,40100000,0.16,0,18.29,0.05
990,Migraine,CHN,2018,FMLE,5-9,40100000,0,0,17835.34,44.48
1000,Non-migraine headache,CHN,2018,FMLE,5-9,40100000,0,0,3060.92,7.63
1030,Glaucoma,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1040,Cataracts,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1050,Uncorrected refractive errors,CHN,2018,FMLE,5-9,40100000,0,0,63539.59,158.45
1060,Macular degeneration,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1070,Other vision loss,CHN,2018,FMLE,5-9,40100000,0,0,5491.78,13.7
1080,Other hearing loss,CHN,2018,FMLE,5-9,40100000,0,0,40334.7,100.59
200,Acute hepatitis C,CHN,2018,FMLE,5-9,40100000,0.12,0,61.67,0.15
205,Acute hepatitis E,CHN,2018,FMLE,5-9,40100000,0.11,0,358.76,0.89
220,Malaria,CHN,2018,FMLE,5-9,40100000,0,0,9.61,0.02
230,African trypanosomiasis,CHN,2018,FMLE,5-9,40100000,0,0,0,0
240,Chagas disease,CHN,2018,FMLE,5-9,40100000,0,0,0,0
250,Schistosomiasis,CHN,2018,FMLE,5-9,40100000,0.09,0,962.37,2.4
260,Leishmaniasis,CHN,2018,FMLE,5-9,40100000,0,0,1.16,0
270,Lymphatic filariasis,CHN,2018,FMLE,5-9,40100000,0,0,0,0
280,Onchocerciasis,CHN,2018,FMLE,5-9,40100000,0,0,0,0
60,Chlamydia,CHN,2018,FMLE,5-9,40100000,0,0,0,0
70,Gonorrhoea,CHN,2018,FMLE,5-9,40100000,0,0,0,0
80,Trichomoniasis,CHN,2018,FMLE,5-9,40100000,0,0,0,0
85,Genital herpes,CHN,2018,FMLE,5-9,40100000,0,0,0,0
140,Diphtheria,CHN,2018,FMLE,5-9,40100000,0.47,0,39.21,0.1
410,Otitis media,CHN,2018,FMLE,5-9,40100000,0.08,0,18444.5,46
420,Maternal conditions,CHN,2018,FMLE,5-9,40100000,0,0,0,0
490,Neonatal conditions,CHN,2018,FMLE,5-9,40100000,0,0,104940.1,261.7
340,Ascariasis,CHN,2018,FMLE,5-9,40100000,1.23,0,434.57,1.08
350,Trichuriasis,CHN,2018,FMLE,5-9,40100000,0,0,429.8,1.07
360,Hookworm disease,CHN,2018,FMLE,5-9,40100000,0,0,2645.71,6.6
362,Food-bourne trematodes,CHN,2018,FMLE,5-9,40100000,0,0,3106.3,7.75
365,Leprosy,CHN,2018,FMLE,5-9,40100000,0,0,0.01,0
186,Acute hepatitis A,CHN,2018,FMLE,5-9,40100000,0,0,2205.19,5.5
300,Dengue,CHN,2018,FMLE,5-9,40100000,0.26,0,1916.57,4.78
310,Trachoma,CHN,2018,FMLE,5-9,40100000,0,0,0,0
315,Yellow fever,CHN,2018,FMLE,5-9,40100000,0,0,0,0
700,Breast cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
710,Cervix uteri cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
720,Corpus uteri cancer,CHN,2018,FMLE,5-9,40100000,0,0,0,0
1530,Road injury,CHN,2018,FMLE,10-14,38600000,818.2,2.12,68554.95,177.6
1570,Drowning,CHN,2018,FMLE,10-14,38600000,670.92,1.74,52432.39,135.84
770,Leukaemia,CHN,2018,FMLE,10-14,38600000,505.32,1.31,40436.54,104.76
1400,Congenital anomalies,CHN,2018,FMLE,10-14,38600000,381.96,0.99,63720.94,165.08
320,Rabies,CHN,2018,FMLE,10-14,38600000,346,0.9,26844.2,69.54
751,Brain and nervous system cancers,CHN,2018,FMLE,10-14,38600000,286.15,0.74,22757.35,58.96
1610,Self-harm,CHN,2018,FMLE,10-14,38600000,214.66,0.56,16920.84,43.84
1540,Poisonings,CHN,2018,FMLE,10-14,38600000,200.04,0.52,16359.27,42.38
1550,Falls,CHN,2018,FMLE,10-14,38600000,159.26,0.41,25298.68,65.54
390,Lower respiratory infections,CHN,2018,FMLE,10-14,38600000,129.89,0.34,11594.34,30.04
970,Epilepsy,CHN,2018,FMLE,10-14,38600000,100.47,0.26,34147.58,88.47
1620,Interpersonal violence,CHN,2018,FMLE,10-14,38600000,86.77,0.22,23873.86,61.85
1270,Kidney diseases,CHN,2018,FMLE,10-14,38600000,76.8,0.2,11074.35,28.69
760,"Lymphomas, multiple myeloma",CHN,2018,FMLE,10-14,38600000,74.51,0.19,6073.71,15.73
1150,"Cardiomyopathy, myocarditis, endocarditis",CHN,2018,FMLE,10-14,38600000,73.69,0.19,5960.3,15.44
1140,Stroke,CHN,2018,FMLE,10-14,38600000,67.32,0.17,20173.4,52.26
1575,Exposure to mechanical forces,CHN,2018,FMLE,10-14,38600000,61.19,0.16,6857.09,17.76
110,Diarrhoeal diseases,CHN,2018,FMLE,10-14,38600000,57.78,0.15,27645.23,71.62
170,Meningitis,CHN,2018,FMLE,10-14,38600000,54.97,0.14,4848.53,12.56
811,Thalassaemias,CHN,2018,FMLE,10-14,38600000,46.83,0.12,9912.83,25.68
180,Encephalitis,CHN,2018,FMLE,10-14,38600000,33.52,0.09,5524.23,14.31
660,Liver cancer,CHN,2018,FMLE,10-14,38600000,35.34,0.09,2763.72,7.16
1560,"Fire, heat and hot substances",CHN,2018,FMLE,10-14,38600000,30.05,0.08,5022.26,13.01
30,Tuberculosis,CHN,2018,FMLE,10-14,38600000,28.91,0.07,3386.88,8.77
730,Ovary cancer,CHN,2018,FMLE,10-14,38600000,18.91,0.05,1524.11,3.95
800,Diabetes mellitus,CHN,2018,FMLE,10-14,38600000,18.53,0.05,2640.09,6.84
1230,Cirrhosis of the liver,CHN,2018,FMLE,10-14,38600000,20.62,0.05,2198.84,5.7
1110,Rheumatic heart disease,CHN,2018,FMLE,10-14,38600000,16.8,0.04,8275.85,21.44
745,Kidney cancer,CHN,2018,FMLE,10-14,38600000,16.24,0.04,1326.04,3.44
100,HIV/AIDS,CHN,2018,FMLE,10-14,38600000,15,0.04,1310.2,3.39
680,"Trachea, bronchus, lung cancers",CHN,2018,FMLE,10-14,38600000,12.56,0.03,980.47,2.54
620,Mouth and oropharynx cancers,CHN,2018,FMLE,10-14,38600000,9.71,0.03,799.86,2.07
650,Colon and rectum cancers,CHN,2018,FMLE,10-14,38600000,12.25,0.03,981.88,2.54
1242,Paralytic ileus and intestinal obstruction,CHN,2018,FMLE,10-14,38600000,11.8,0.03,1029.54,2.67
1180,Chronic obstructive pulmonary disease,CHN,2018,FMLE,10-14,38600000,7.15,0.02,10485.28,27.16
1190,Asthma,CHN,2018,FMLE,10-14,38600000,6.08,0.02,43558.84,112.85
1580,Natural disasters,CHN,2018,FMLE,10-14,38600000,6.21,0.02,1167.39,3.02
295,Echinococcosis,CHN,2018,FMLE,10-14,38600000,8.68,0.02,896.51,2.32
150,Measles,CHN,2018,FMLE,10-14,38600000,8.63,0.02,700.49,1.81
160,Tetanus,CHN,2018,FMLE,10-14,38600000,2.9,0.01,227.23,0.59
130,Whooping cough,CHN,2018,FMLE,10-14,38600000,3.1,0.01,254.67,0.66
190,Acute hepatitis B,CHN,2018,FMLE,10-14,38600000,2.25,0.01,223.28,0.58
285,Cysticercosis,CHN,2018,FMLE,10-14,38600000,4.22,0.01,483.86,1.25
754,Thyroid cancer,CHN,2018,FMLE,10-14,38600000,4.57,0.01,422.49,1.09
812,Sickle cell disorders and trait,CHN,2018,FMLE,10-14,38600000,4.28,0.01,641.34,1.66
550,Protein-energy malnutrition,CHN,2018,FMLE,10-14,38600000,5.28,0.01,5868.07,15.2
690,Melanoma and other skin cancers,CHN,2018,FMLE,10-14,38600000,3.56,0.01,295.12,0.76
1630,Collective violence and legal intervention,CHN,2018,FMLE,10-14,38600000,3.57,0.01,293.79,0.76
1220,Peptic ulcer disease,CHN,2018,FMLE,10-14,38600000,5.29,0.01,491.23,1.27
1240,Appendicitis,CHN,2018,FMLE,10-14,38600000,4.66,0.01,1297.89,3.36
1241,Gastritis and duodenitis,CHN,2018,FMLE,10-14,38600000,2.56,0.01,2467.69,6.39
1244,Inflammatory bowel disease,CHN,2018,FMLE,10-14,38600000,3.4,0.01,393.48,1.02
1246,Gallbladder and biliary diseases,CHN,2018,FMLE,10-14,38600000,2.04,0.01,5337.14,13.83
1248,Pancreatitis,CHN,2018,FMLE,10-14,38600000,5.38,0.01,500.46,1.3
1330,Skin diseases,CHN,2018,FMLE,10-14,38600000,3.91,0.01,136756.6,354.29
1350,Rheumatoid arthritis,CHN,2018,FMLE,10-14,38600000,2.81,0.01,1142.65,2.96
1360,Osteoarthritis,CHN,2018,FMLE,10-14,38600000,0,0,0,0
1370,Gout,CHN,2018,FMLE,10-14,38600000,0,0,0,0
1380,Back and neck pain,CHN,2018,FMLE,10-14,38600000,0,0,72523.4,187.88
1280,Benign prostatic hyperplasia,CHN,2018,FMLE,10-14,38600000,0,0,0,0
1290,Urolithiasis,CHN,2018,FMLE,10-14,38600000,0.59,0,75.98,0.2
1310,Infertility,CHN,2018,FMLE,10-14,38600000,0,0,0,0
1320,Gynecological diseases,CHN,2018,FMLE,10-14,38600000,0.7,0,52149.52,135.1
1120,Hypertensive heart disease,CHN,2018,FMLE,10-14,38600000,0,0,0,0
1130,Ischaemic heart disease,CHN,2018,FMLE,10-14,38600000,0,0,0,0
980,Multiple sclerosis,CHN,2018,FMLE,10-14,38600000,0.45,0,70.36,0.18
990,Migraine,CHN,2018,FMLE,10-14,38600000,0,0,91464.81,236.96
1000,Non-migraine headache,CHN,2018,FMLE,10-14,38600000,0,0,10503.74,27.21
